,mobs/Bat.txt,mobs/bats.txt,mobs/Blaze.txt,mobs/blazes.txt,mobs/Cat.txt,mobs/cave-spiders.txt,mobs/Cave-Spider_Jockey.txt,mobs/Cave_Spider.txt,mobs/Charged_Creeper.txt,mobs/Chicken.txt,mobs/chickens.txt,mobs/Chicken_Jockey.txt,mobs/Clownfish.txt,mobs/Cow.txt,mobs/cows.txt,mobs/Creeper.txt,mobs/creepers.txt,mobs/Donkey.txt,mobs/Drops.txt,mobs/Elder_Guardian.txt,mobs/ender-dragon.txt,mobs/Enderman.txt,mobs/endermen.txt,mobs/Endermite.txt,mobs/Ender_Dragon.txt,mobs/Ghast.txt,mobs/ghasts.txt,mobs/Giant.txt,mobs/Guardian.txt,mobs/Horse.txt,mobs/iron-golems.txt,mobs/Iron_Golem.txt,mobs/magma-cubes.txt,mobs/Magma_Cube.txt,mobs/Mob.txt,mobs/mobs.txt,mobs/Mooshroom.txt,mobs/mooshrooms.txt,mobs/Mule.txt,mobs/Ocelot.txt,mobs/ocelots.txt,mobs/Pig.txt,mobs/Pigman_Jockey.txt,mobs/Pigmen.txt,mobs/pigs.txt,mobs/Pufferfish.txt,mobs/Rabbit.txt,mobs/rabbits.txt,mobs/Sheep.txt,mobs/Silverfish.txt,mobs/Skeleton.txt,mobs/skeletons.txt,mobs/Slime.txt,mobs/slimes.txt,mobs/snow-golems.txt,mobs/Snow_Golem.txt,mobs/spider-jockeys.txt,mobs/Spider.txt,mobs/spiders.txt,mobs/Spider_Jockey.txt,mobs/Squid.txt,mobs/Villager.txt,mobs/villagers.txt,mobs/Witch.txt,mobs/Wither.txt,mobs/Wither_Skeleton.txt,mobs/Wither_Skeleton_Jockey.txt,mobs/Wolf.txt,mobs/wolves.txt,mobs/zombie-pigmen.txt,mobs/Zombie.txt,mobs/zombies.txt,mobs/Zombie_Pigman.txt
1x1,0.01312887686346148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trap,0.006297482057251292,0.0,0.0015991752397468528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029904854136687245,0.0,0.002914712979200767,0.0,0.0,0.0,0.0,0.0,0.0,0.00667939387233621,0.003286685873689246,0.0,0.0,0.0,0.0,0.0,0.007668933705274907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00976703820954823,0.0,0.0,0.0,0.024189393696544687,0.0032373547536338728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019344283449404195,0.003361929047611991,0.0,0.0
possibl,0.002287948157002718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004207367751803655,0.0,0.0,0.0,0.004713517255780035,0.0012846266291367718,0.0010864779809683616,0.00847159182457763,0.0021178979561444077,0.0,0.0,0.0014422495284173574,0.002287948157002718,0.0,0.0024564960619856764,0.0008089003806693479,0.0023881820762618844,0.0,0.0,0.0031292735192283427,0.0,0.0009779996802164505,0.0,0.0010127589580270512,0.0,0.0017058443401870601,0.0,0.004477841392991033,0.00569907086380677,0.0016784412182563443,0.0017708977260416515,0.0009600272511772507,0.01393106211152766,0.0036028608909123255,0.0029710795972452356,0.0,0.000864686613818958,0.0,0.0008860746219346214,0.0008867012659388185,0.000591413014168627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021178979561444077,0.0,0.0005967613469954733,0.0,0.0013366690725346367,0.0,0.0012292113627818523,0.011194603482477583,0.0005714656290052366,0.0,0.0014056004372617593,0.0006107138772710616,0.003521897724824408,0.0004738456500519612
code,0.005775216204548106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001080880628446845,0.0,0.0,0.0,0.00203394503861977,0.008372535661620004,0.0,0.0,0.0,0.001240132633265032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004945028875144315,0.004305875483118859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009094305977276902,0.0,0.0,0.0,0.0,0.0,0.0022382026026112885,0.0,0.0,0.0,0.0,0.0,0.0029688728706307333,0.0,0.0,0.0,0.0,0.0,0.0007531695573756215,0.0,0.0,0.0,0.0,0.05651461571593503,0.0014424879125307026,0.0,0.0,0.0007707789771291676,0.0,0.0
find,0.002788682177124926,0.0,0.0021244640867439197,0.0024412105959496157,0.0,0.0048980699777707035,0.03183745485550957,0.0,0.0,0.0,0.005128180647867313,0.0013219704438273872,0.0,0.0,0.005745104635580674,0.0005219254894345832,0.0013242615537820272,0.0034418870114064403,0.0,0.0,0.0,0.0,0.005577364354249852,0.0,0.0011976472045959713,0.0009859340858480383,0.0014554265076804375,0.0,0.0,0.00042379307627966157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006475414546883303,0.0011701361662055587,0.0,0.0043913730835185615,0.003621321879299667,0.0,0.0031617886201333644,0.0,0.0016199977028951865,0.0010807622581785429,0.002162544103393103,0.0018727914620887984,0.0,0.009289956432002793,0.0,0.0,0.0,0.002263996789725125,0.0,0.0,0.006237542175773304,0.002182100665965435,0.0031444399857293408,0.0,0.0,0.0,0.0,0.000696535019628286,0.0,0.0017132262702516362,0.0007443730312052895,0.0,0.0
place,0.0023827492022700926,0.0,0.000605072549974055,0.0041717142582875745,0.0,0.0020925425686602736,0.0,0.0014317396522412398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033944884649324374,0.00588174127407212,0.0,0.0,0.0,0.003504687860394201,0.007148247606810278,0.0026325535541209893,0.0010233123533260273,0.0008424171373187167,0.0,0.002766412209415277,0.0008359453027170364,0.0007242077442285141,0.005935211649290958,0.0020370461198814522,0.0,0.0,0.0,0.003553051871684383,0.0,0.004663380581585753,0.005935211649290958,0.0008739936832958573,0.003688549612553703,0.0,0.0,0.0,0.0061883723357536065,0.0,0.0,0.0,0.0013841836355236862,0.0,0.0012318363800415196,0.0032003592226568893,0.0,0.0,0.00915242917881316,0.012249029670206482,0.0,0.0,0.0015507678893634334,0.0,0.0013323944518816438,0.00031074406540790355,0.0,0.0,0.003308479466665568,0.0012801436890627557,0.0,0.0011902885714166005,0.0028385794844435017,0.005855365752663725,0.0006360187836551442,0.0,0.0
indic,0.008556749241215612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003960387317724794,0.0,0.0,0.0,0.0,0.0,0.0036748421506161096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022118389548047906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006695523918400032,0.0,0.0,0.0,0.0,0.0,0.0021372372762926872,0.0,0.0,0.0,0.0,0.0
requir,0.006994561539950272,0.0,0.0,0.0030615173513520357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004316463653032375,0.0016186738698871408,0.0,0.0050701319099110435,0.0007348580758996835,0.0,0.0,0.0,0.002472915950898548,0.0018252474875679757,0.008120804499772774,0.0012269589385060016,0.0005314780537843523,0.0,0.0,0.004258910804325277,0.0,0.0,0.0,0.0,0.0,0.0043557042316963055,0.0012828044591341194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006772119653520758,0.0013553817976989918,0.0,0.00234866404650291,0.009285415997802202,0.0,0.0,0.0017978516528577623,0.0,0.0014196369347750921,0.00227613997855864,0.0,0.0,0.0009121893678945142,0.0,0.0,0.0016186738698871408,0.003757862474404656,0.0,0.0008735231822909638,0.0,0.004297107313781108,0.0,0.0026917273341943463,0.0
area,0.009029819762941585,0.009371858390325736,0.002293021886048187,0.0026348994835420593,0.0,0.0,0.0,0.0018086042507646154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005633357502381589,0.0028586604448827195,0.0,0.0,0.0,0.0,0.0006324567011876263,0.0030099399209805276,0.0,0.0,0.0010641594043208577,0.006283607911227921,0.0,0.0010559840439803643,0.0004574173812249943,0.003748743356130294,0.001286620184631302,0.0,0.0,0.0,0.0011220728412907,0.0,0.0,0.0,0.0011040475747639419,0.0,0.0025259526442531844,0.0,0.0,0.0,0.0,0.0,0.0,0.0005828434899990563,0.004666045478634595,0.0023341232217415036,0.0,0.0,0.0,0.0,0.0015473237117235735,0.0,0.0,0.001958963273987327,0.0013931140850484201,0.0,0.002355231427935263,0.006787848052252385,0.0017584723632167688,0.0027862281700968402,0.0,0.0,0.0,0.0,0.0,0.002008581437770737,0.002316639152664788,0.0012467476014341114
much,0.0032454819689278673,0.0,0.0016483078025694823,0.005682185683618119,0.0,0.00285019890860973,0.0,0.0,0.0,0.0,0.0,0.0015385156738516189,0.0,0.0,0.0,0.0,0.003082364157664595,0.0,0.0,0.0034290310777104205,0.004705090261831935,0.0,0.0,0.0,0.002090741519168266,0.002294869830932221,0.0,0.0,0.0,0.0004932124567311346,0.0,0.0,0.003952275819938825,0.0,0.0,0.0012098803530424976,0.0,0.0,0.0,0.0011904445240779593,0.0,0.0,0.0,0.01022140298260041,0.0,0.0,0.002453136715824098,0.0028320447754338718,0.0006284537522870924,0.0,0.00083892647121343,0.0,0.0017233760842756507,0.0027029241929672817,0.0,0.0016684091172349637,0.003833026118475154,0.0,0.004224522847915609,0.0,0.0,0.0,0.0,0.0,0.001502131857240263,0.0,0.0,0.0016212617310596821,0.0,0.0,0.00043315248879017816,0.004995854266776605,0.001344311503380553
higher,0.0033692102597150256,0.0,0.0008555733189637786,0.0,0.0,0.0029588577280830674,0.0,0.00607344481027577,0.0,0.0,0.006195728933972597,0.0,0.0,0.0019895767481937867,0.0,0.000630576237132457,0.0015999369344227331,0.0041583946448735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001191178853112151,0.003516813756807303,0.0,0.0023640553422840382,0.0005120153140110467,0.0,0.0,0.004102949382941853,0.0014913790164166674,0.0,0.0012560049131454653,0.0,0.006594025794013693,0.004196198232554168,0.0012358281273921244,0.0,0.0014137268164807306,0.0,0.0,0.008750365982577413,0.0,0.0,0.0,0.0013048248921016495,0.0,0.000870909067133884,0.0,0.0017890767658176687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015593979918275627,0.0,0.0,0.0,0.004013754831138769,0.0,0.001798662661786492,0.0,0.002093341521909109
chanc,0.0016069775161982936,0.0,0.00040807399391875113,0.0,0.0,0.0,0.01834632664326385,0.0009655961391191501,0.0,0.0040769614762808555,0.002955113016364647,0.007617851893396756,0.008985955906904743,0.0009489479298239923,0.0,0.0,0.0,0.0,0.011900319984819796,0.006225488732418582,0.0,0.00033766245355700344,0.0,0.001775450965477147,0.0006901439489629035,0.0,0.0,0.0,0.005637795639415268,0.0007326320123765931,0.0,0.0013738278921632838,0.0,0.0014226553778298302,0.001375974498244789,0.0005990637271269829,0.001661554111088047,0.0,0.0,0.0017683206403145881,0.0,0.0,0.01956941508614811,0.0,0.0,0.0022350854793823983,0.0018219800252620654,0.0028045340091613536,0.0018670466689964626,0.0,0.003738496749948106,0.004316782739591495,0.001706635036582684,0.0,0.0020575319599922077,0.0,0.0037957917192959693,0.001956941508614811,0.0020917427051702258,0.008925239988614848,0.0008985955906904745,0.0008382900322481342,0.0,0.011265974569850724,0.0007437699990512373,0.010360278575019588,0.00786271141854165,0.0004013781581023997,0.0,0.0009872462767675616,0.004718392823986027,0.0024736620193164744,0.005657824089532617
caus,0.0020174811053467988,0.0,0.0010246335919648247,0.0,0.0,0.0,0.0,0.0012122583834759274,0.011516454643021309,0.0017061414285957496,0.0,0.0009563837765830846,0.0,0.0011913573768642734,0.0,0.0011327660304611125,0.0019160825749220895,0.0,0.0009337665926774035,0.0,0.0,0.001271755727450206,0.0020174811053467988,0.0022289912212299307,0.002166104321571406,0.0014265543815871558,0.0,0.004684659515805279,0.0,0.0024527557309596136,0.005025362026045662,0.0008623866191342011,0.0,0.0008930368705412325,0.0,0.0007520949970952691,0.0,0.003948498734750163,0.0,0.0014800262995047467,0.001561553171935093,0.0033861551170904923,0.0,0.0,0.0,0.0,0.0007624687211931349,0.0,0.001953320928851671,0.003127523750297159,0.0,0.0013548770168260364,0.0,0.0016802122275532611,0.0,0.0,0.0047654295074570936,0.0024568436571778796,0.0,0.001867533185354807,0.0011281424956429038,0.001578647756872983,0.002274855238127666,0.0,0.0009337665926774035,0.0,0.0,0.002015642015916218,0.0,0.0037183171941593466,0.0005385190675743038,0.0,0.002089152769709081
glass,0.007639543298584569,0.0,0.0,0.0,0.007119846475551605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003987114026308899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005695877180441284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00592424961456275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004271907885330963,0.0,0.0,0.004463187342883096,0.0,0.0,0.0,0.0,0.0,0.0,0.0040783923308566426,0.0,0.0
slab,0.007639543298584569,0.0,0.0,0.0,0.0,0.006709086101962089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028596104696887595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003987114026308899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002847938590220642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029607282373580934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003101088687129143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004693351712583345,0.0,0.0,0.0
could,0.0030099399209805276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008415546309680251,0.0017774214188548806,0.0,0.0005633357502381589,0.0014293302224413597,0.0,0.0,0.0,0.0,0.001897370103562879,0.0,0.0,0.0019390051842053245,0.0,0.006283607911227921,0.0,0.0,0.0004574173812249943,0.003748743356130294,0.0,0.0,0.0,0.0,0.0022441456825814,0.0,0.0,0.0,0.0,0.0046594550189190094,0.0,0.018327189741081436,0.009479580900559363,0.0039086423618420124,0.0,0.0,0.0,0.0011656869799981126,0.0023330227393172976,0.0,0.004042762442885611,0.0031966028618165294,0.010027033900895618,0.0038538483100404885,0.003094647423447147,0.0071096856754195225,0.0,0.007835853095949308,0.0,0.0016831092619360504,0.00039253857132254385,0.0,0.0017584723632167688,0.0,0.0,0.0,0.0015035980644460612,0.0,0.0018491559155799655,0.0004017162875541474,0.0,0.0006233738007170557
randomli,0.00510980906296433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009396561632565277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002147373747319366,0.0,0.0,0.001097247400667889,0.001806564752583518,0.0,0.0,0.0,0.0007765322702452726,0.0,0.0,0.0,0.0,0.004375274010163208,0.0,0.0,0.0,0.0,0.0018742807004715212,0.0,0.0021440852729743133,0.0,0.0,0.0,0.0,0.003862310850350969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020742039751884835,0.0,0.0,0.0,0.0013327821830102107,0.005761677708856899,0.0,0.0,0.0,0.0,0.002552575539201871,0.0,0.0,0.0013639431887503425,0.00393283057093322,0.0010582673342798385
light,0.0065866421938079,0.006836136216300623,0.0011150694847719275,0.0019219807892474593,0.0,0.003856281968169582,0.0,0.003957763072595097,0.0,0.003713456710089227,0.004037449577412448,0.0,0.0,0.00129650859274667,0.0,0.0008218305833804028,0.004170398523635735,0.0,0.0,0.0,0.0031829628943621947,0.0004613343458853181,0.0021955473979359662,0.0,0.0009429153401793963,0.002328696724004341,0.0,0.005098135483342837,0.0,0.0,0.0,0.0,0.0,0.0019437156285442806,0.0,0.0032739046913439714,0.0,0.004296999907388963,0.0,0.0,0.0,0.000921255722870528,0.0,0.0,0.005702179971890567,0.0,0.0,0.0,0.00382630380445943,0.003403564283080367,0.0011350565793102922,0.002948921505070857,0.004663410752205076,0.0018285105988889204,0.0,0.0,0.0,0.001782459220842829,0.004286793256777588,0.0010161824105311737,0.003683142777761968,0.0,0.007426913420178454,0.0012826865395190934,0.0,0.0011795686020283427,0.0,0.0005483864968408886,0.0026155651610193687,0.0,0.0011720993415186651,0.00506949427276226,0.0
level,0.004820932548594881,0.0,0.002448443963512507,0.0014067470908572923,0.0,0.001411255895635681,0.0,0.0019311922782383002,0.0,0.0013589871587602854,0.002955113016364647,0.0007617851893396755,0.0,0.0009489479298239923,0.0,0.0018045567190095593,0.0007631054409676472,0.0,0.0037188499952561867,0.001697860563386886,0.006989076816481467,0.0010129873606710103,0.0,0.0,0.0006901439489629035,0.001136288617905374,0.0,0.0037314562664265464,0.003382677383649161,0.0007326320123765931,0.0,0.0,0.0,0.0014226553778298302,0.001375974498244789,0.0011981274542539658,0.0,0.0031450845674166603,0.0,0.0017683206403145881,0.0,0.000674290718894843,0.0,0.0,0.004173571937804099,0.0,0.0012146533501747102,0.0,0.0009335233344982313,0.003113945116254119,0.001661554111088047,0.0010791956848978737,0.003413270073165368,0.002676667716950349,0.0,0.0,0.0,0.001956941508614811,0.003137614057755338,0.002975079996204949,0.004492977953452371,0.0,0.0,0.002816493642462681,0.0,0.001726713095836598,0.0,0.0004013781581023997,0.0019143993019057933,0.001974492553535123,0.0017157792087221918,0.0012368310096582372,0.001331252726948851
low,0.005775216204548106,0.017981923182342964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010620196241920676,0.0,0.0,0.003410364741478838,0.0,0.0,0.0,0.0,0.0026729885811590894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003014112838183202,0.0,0.0,0.0008776534886556745,0.0,0.0,0.0,0.0025563961874736363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030666845737329085,0.0,0.0,0.0,0.0,0.0,0.0037586917815823776,0.0,0.0,0.0007531695573756215,0.0,0.0,0.0026729885811590894,0.0,0.0,0.002884975825061405,0.0,0.0,0.0007707789771291676,0.0,0.0
n't,0.006738420519430051,0.0,0.0034222932758551142,0.0,0.0,0.0,0.0,0.0020244816034252567,0.0,0.0,0.0,0.0015971688774427631,0.009420036848590989,0.0,0.0,0.001891728711397371,0.0,0.008316789289747,0.007796989959137813,0.002373171236920095,0.0,0.0,0.0,0.003722433915975472,0.002170447361665949,0.001191178853112151,0.0,0.0039117102167877844,0.0023640553422840382,0.0,0.0,0.0014401928411262356,0.0,0.002982758032833335,0.0,0.0,0.0,0.0,0.0,0.0012358281273921244,0.0,0.005654907265922922,0.0,0.0,0.0,0.0,0.0,0.0,0.0006524124460508247,0.0,0.005225454402803304,0.0,0.0,0.0,0.0,0.0017320142798535028,0.0,0.001367649794313951,0.0,0.0015593979918275627,0.0037680147394363963,0.0008787849701684122,0.0,0.0,0.0,0.0,0.0,0.0025246042237791716,0.0,0.0,0.002248328327233115,0.0,0.0027911220292121453
fourth,0.010599142627841243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003747309780681936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004005744937970345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smallest,0.016138816784442008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006824129319347392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008915394755921593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003571919062146293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006254647523249095,0.0,0.0,0.004284918409822781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016712153435136472
game,0.005577364354249852,0.008682942233320792,0.0,0.0,0.00259897590657221,0.0,0.0,0.0,0.0,0.002358329989297005,0.005128180647867313,0.0,0.0,0.0,0.005745104635580674,0.012004286256995412,0.0,0.0034418870114064403,0.0,0.0009821322834604495,0.0,0.0017578962803655592,0.0,0.00308104401827512,0.0023952944091919426,0.0009859340858480383,0.0014554265076804375,0.0032377072734416515,0.0,0.0008475861525593231,0.0,0.003576125974409812,0.0,0.0,0.009551236456652873,0.002079180725257768,0.0,0.0,0.003473176893328317,0.00204578023167933,0.0,0.0,0.0,0.017565492334074246,0.0,0.0,0.0,0.0,0.0,0.0010807622581785429,0.0,0.0,0.0029616237074892625,0.0,0.0,0.0014335814569084986,0.0,0.0011319983948625625,0.0,0.0012907076292774152,0.001559385543943326,0.0018184172216378623,0.0,0.0,0.0,0.0014982331696710386,0.0,0.000696535019628286,0.0,0.0,0.001488746062410579,0.0,0.0011551004029209822
visual,0.011649077198833143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002255722369244015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slightli,0.005775216204548106,0.0,0.0,0.0,0.0,0.0,0.0,0.0034701957018556597,0.0,0.0,0.0,0.0,0.0,0.003410364741478838,0.0,0.0,0.0054849540382883215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001240132633265032,0.0,0.0,0.0,0.0,0.0026329604659670234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007192769272937186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044732416679750696,0.0022382026026112885,0.0,0.0,0.0030666845737329085,0.0,0.0,0.0,0.0,0.004688619970507202,0.0,0.0,0.0,0.0,0.0,0.0,0.0026729885811590894,0.006205526431553651,0.0,0.0,0.0,0.0,0.0007707789771291676,0.0,0.0
larger,0.005775216204548106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002737732249214846,0.0,0.0,0.0,0.001080880628446845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002480265266530064,0.0020418183742531367,0.0,0.006705123898500766,0.0,0.0008776534886556745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002118352396313495,0.0,0.0,0.0,0.0,0.0,0.008032534213432389,0.0,0.0,0.0011183104169937674,0.0,0.0,0.0038784540197210316,0.006133369147465817,0.004809754529015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005345977162318179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
babi,0.003910889110511644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04630299576519341,0.014383672701747521,0.057472477689768,0.0,0.009237789795518883,0.016114039342559252,0.0,0.0,0.0,0.003620214919865508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017830010254246097,0.0,0.0,0.0,0.0,0.0,0.0029158737857964364,0.012131135278643663,0.01530833737543129,0.004870834619455411,0.002869032439839867,0.003027072362373419,0.008205081288516006,0.047625938501341794,0.0,0.0,0.0,0.011824370938264168,0.0,0.006058423272255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004373810678694655,0.0066304555029235955,0.0,0.002284826473944969,0.0,0.0,0.0,0.006837817059217259,0.0,0.0,0.014092916531692713,0.0,0.010529544226487133
chicken,0.005539674156600766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22018494996513785,0.2037410360951154,0.18382517357024686,0.0,0.0,0.0,0.0010367969391452253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011895538549440516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953906894228975,0.0,0.0,0.0,0.00812782178799791,0.01286331117719161,0.0,0.06746092084038266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022486973613460885,0.0,0.0,0.0,0.0007224515558822512,0.0,0.0,0.0,0.0,0.0,0.0013836560792238922,0.0,0.0,0.005914742207145094,0.0,0.0022945891442307026
silverfish,0.008556749241215612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018907655581395788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037876402133975415,0.0,0.0031898629824395615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22881739908687748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034734063586564115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
endermit,0.010599142627841243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693378904865142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008215459915214995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
